Subject Name:D:\adrian0706nast.txt
File Created: 08.06.2016 00:10:17 
Version: 2.3 
Released: 4/22/2012
 
Elapsed Time 	Action 	 X	Y
1069,075	Moved	665	32
1069,083	Moved	664	32
1069,185	Moved	663	31
1069,209	Moved	663	30
1069,217	Moved	662	29
1069,225	Moved	658	28
1069,231	Moved	657	27
1069,295	Pressed Left	656	26
1069,467	Moved	656	26
1069,475	Moved	655	25
1069,483	Moved	654	24
1069,491	Moved	653	23
1069,499	Moved	652	22
1069,508	Moved	651	21
1069,515	Moved	650	20
1069,523	Moved	650	19
1069,547	Moved	650	18
1069,593	Pressed Left	650	17
1069,703	Moved	650	17
1069,791	Moved	649	17
1069,797	Moved	645	17
1069,805	Moved	635	21
1069,813	Moved	622	24
1069,821	Moved	609	25
1069,829	Moved	594	27
1069,837	Moved	575	29
1069,845	Moved	559	31
1069,853	Moved	543	33
1069,859	Moved	530	34
1069,869	Moved	518	36
1069,875	Moved	512	36
1069,883	Moved	506	37
1069,891	Moved	504	37
1069,938	Moved	503	37
1069,954	Moved	502	37
1069,963	Moved	501	37
1069,969	Moved	500	37
1069,977	Moved	499	36
1069,985	Moved	498	36
1069,994	Moved	497	35
1070,002	Moved	496	35
1070,009	Moved	495	34
1070,017	Moved	494	33
1070,025	Moved	491	33
1070,033	Moved	488	32
1070,041	Moved	484	32
1070,049	Moved	482	32
1070,057	Moved	481	32
1070,071	Moved	480	32
1070,347	Moved	479	32
1070,355	Moved	479	35
1070,363	Moved	481	48
1070,371	Moved	486	63
1070,379	Moved	492	82
1070,387	Moved	500	106
1070,395	Moved	506	135
1070,401	Moved	514	163
1070,409	Moved	522	192
1070,417	Moved	528	220
1070,425	Moved	534	247
1070,433	Moved	540	269
1070,441	Moved	544	291
1070,449	Moved	550	313
1070,457	Moved	554	328
1070,465	Moved	557	341
1070,473	Moved	562	354
1070,481	Moved	567	367
1070,489	Moved	568	378
1070,498	Moved	570	384
1070,503	Moved	571	390
1070,511	Moved	572	398
1070,519	Moved	572	402
1070,527	Moved	572	411
1070,535	Moved	571	417
1070,543	Moved	570	422
1070,677	Moved	569	424
1070,685	Moved	569	427
1070,693	Moved	570	432
1070,701	Moved	571	437
1070,711	Moved	572	443
1070,715	Moved	574	451
1070,723	Moved	575	458
1070,731	Moved	575	462
1070,739	Moved	575	469
1070,748	Moved	575	473
1070,755	Moved	574	477
1070,763	Moved	573	480
1070,771	Moved	572	482
1070,779	Moved	571	486
1070,787	Moved	570	489
1070,795	Moved	570	492
1070,803	Moved	570	497
1070,811	Moved	570	501
1071,359	Moved	570	502
1071,367	Moved	574	506
1071,375	Moved	588	517
1071,383	Moved	603	530
1071,391	Moved	613	544
1071,399	Moved	619	553
1071,407	Moved	622	561
1071,415	Moved	624	566
1071,423	Moved	625	571
1071,431	Moved	625	575
1071,439	Moved	625	579
1071,447	Moved	625	582
1071,453	Moved	624	584
1071,463	Moved	623	586
1071,469	Moved	622	586
1071,477	Moved	620	588
1071,485	Moved	618	588
1071,493	Moved	616	588
1071,501	Moved	615	588
1071,509	Moved	613	587
1071,517	Moved	610	586
1071,523	Moved	609	585
1071,523	Moved	608	584
1071,539	Moved	607	583
1071,539	Moved	607	582
1071,555	Moved	607	581
1071,555	Moved	607	580
1071,571	Moved	607	579
1071,579	Moved	607	578
1071,595	Moved	607	577
1071,603	Moved	607	576
1071,619	Moved	607	575
1071,623	Moved	607	574
1071,623	Moved	607	572
1071,639	Moved	609	570
1071,639	Moved	609	568
1071,654	Moved	610	567
1071,654	Moved	610	566
1071,67	Moved	611	564
1071,67	Moved	611	563
1071,685	Moved	611	562
1071,685	Moved	611	561
1071,909	Moved	611	560
1071,917	Moved	611	570
1071,924	Moved	611	581
1071,924	Moved	612	589
1071,94	Moved	613	597
1071,94	Moved	615	604
1071,955	Moved	616	610
1071,955	Moved	616	620
1071,971	Moved	616	631
1071,979	Moved	615	641
1071,979	Moved	611	650
1071,995	Moved	609	654
1072,072	Moved	607	658
1072,226	Moved	606	659
1072,242	Moved	608	660
1072,242	Moved	611	661
1072,257	Moved	613	663
1072,271	Moved	616	667
1072,279	Moved	617	671
1072,287	Moved	619	676
1072,295	Moved	620	680
1072,296	Moved	621	684
1072,296	Moved	623	689
1072,318	Moved	623	693
1072,326	Moved	624	696
1072,326	Moved	624	699
1072,326	Moved	624	703
1072,342	Moved	624	705
1072,357	Moved	625	707
1072,357	Moved	625	708
1072,373	Moved	625	709
1073,629	Moved	625	710
1073,629	Moved	625	705
1073,645	Moved	625	683
1073,645	Moved	625	661
1073,66	Moved	624	639
1073,66	Moved	622	615
1073,677	Moved	618	588
1073,685	Moved	614	562
1073,691	Moved	608	536
1073,699	Moved	603	507
1073,706	Moved	601	485
1073,715	Moved	597	463
1073,723	Moved	593	441
1073,729	Moved	587	419
1073,729	Moved	582	403
1073,745	Moved	577	387
1073,745	Moved	572	374
1073,761	Moved	570	368
1073,761	Moved	567	365
1073,967	Moved	567	364
1073,975	Moved	570	351
1073,983	Moved	571	332
1073,993	Moved	570	306
1073,999	Moved	564	273
1074,005	Moved	558	235
1074,013	Moved	549	192
1074,021	Moved	545	150
1074,029	Moved	539	108
1074,038	Moved	535	69
1074,045	Moved	531	36
1074,053	Moved	527	10
1074,061	Moved	523	0
1074,069	Moved	521	0
1074,077	Moved	519	0
1074,085	Moved	519	0
1074,093	Moved	520	0
1074,101	Moved	521	0
1074,107	Moved	522	0
1074,117	Moved	524	0
1074,123	Moved	524	0
1074,131	Moved	525	0
1074,139	Moved	525	0
1074,147	Moved	526	0
1074,155	Moved	526	0
1074,283	Moved	526	0
1074,297	Moved	527	3
1074,305	Moved	528	7
1074,313	Moved	529	11
1074,319	Moved	530	14
1074,327	Moved	530	16
1074,335	Moved	531	18
1074,343	Moved	532	19
1074,359	Moved	533	20
1074,399	Moved	533	21
1074,421	Moved	534	21
1074,437	Moved	535	21
1074,453	Moved	536	22
1074,525	Moved	537	22
1074,539	Moved	538	22
1074,547	Moved	539	21
1074,555	Moved	539	20
1074,571	Moved	540	19
1074,579	Moved	541	19
1074,595	Moved	542	18
1074,603	Moved	543	18
1074,611	Moved	544	18
1074,619	Moved	545	18
1074,633	Moved	546	18
1074,633	Pressed Left	547	18
1074,839	Moved	547	18
1074,845	Moved	546	18
1074,855	Moved	536	18
1074,861	Moved	523	19
1074,869	Moved	508	21
1074,877	Moved	495	22
1074,885	Moved	482	24
1074,893	Moved	466	26
1074,901	Moved	450	26
1074,911	Moved	434	26
1074,917	Moved	419	25
1074,925	Moved	403	23
1074,933	Moved	393	23
1074,941	Moved	384	22
1074,949	Moved	376	22
1074,955	Moved	371	22
1074,963	Moved	368	21
1074,971	Moved	364	21
1074,979	Moved	363	21
1075,089	Moved	362	21
1075,121	Moved	361	21
1075,137	Moved	360	21
1075,23	Moved	359	21
1075,245	Moved	358	21
1075,261	Moved	356	25
1075,271	Moved	356	33
1075,277	Moved	356	49
1075,285	Moved	358	69
1075,293	Moved	362	91
1075,301	Moved	366	113
1075,309	Moved	372	135
1075,321	Moved	378	161
1075,325	Moved	384	185
1075,333	Moved	390	213
1075,341	Moved	396	235
1075,349	Moved	400	251
1075,357	Moved	401	264
1075,365	Moved	403	275
1075,373	Moved	404	283
1075,379	Moved	405	289
1075,387	Moved	407	294
1075,395	Moved	409	302
1075,403	Moved	414	313
1075,411	Moved	420	326
1075,419	Moved	430	345
1075,427	Moved	442	367
1075,435	Moved	456	391
1075,443	Moved	472	415
1075,451	Moved	486	444
1075,459	Moved	494	474
1075,467	Moved	500	507
1075,475	Moved	509	538
1075,481	Moved	521	572
1075,489	Moved	533	602
1075,497	Moved	546	628
1075,505	Moved	554	652
1075,513	Moved	559	671
1075,521	Moved	563	693
1075,529	Moved	567	711
1075,537	Moved	573	733
1075,545	Moved	578	749
1075,553	Moved	583	762
1075,561	Moved	588	775
1075,569	Moved	593	788
1075,577	Moved	598	804
1075,585	Moved	605	817
1075,591	Moved	609	825
1075,599	Moved	613	831
1075,607	Moved	615	834
1075,615	Moved	616	836
1075,623	Moved	617	837
1080,552	Moved	618	838
1080,567	Moved	617	817
1080,567	Moved	615	793
1080,583	Moved	613	769
1080,583	Moved	611	743
1080,603	Moved	607	715
1080,609	Moved	601	688
1080,619	Moved	595	662
1080,625	Moved	589	635
1080,633	Moved	583	613
1080,643	Moved	577	594
1080,649	Moved	572	581
1080,657	Moved	567	569
1080,665	Moved	563	564
1080,673	Moved	559	559
1080,681	Moved	557	555
1080,689	Moved	556	552
1080,743	Moved	555	551
1080,759	Moved	554	551
1080,767	Moved	552	551
1080,775	Moved	551	551
1080,783	Moved	550	551
1080,791	Moved	549	551
1080,799	Moved	548	551
1080,807	Moved	547	551
1080,815	Moved	546	551
1080,821	Moved	545	551
1080,829	Moved	544	551
1080,837	Moved	542	551
1080,845	Moved	540	551
1080,853	Moved	538	551
1080,861	Moved	534	551
1080,869	Moved	531	550
1080,877	Moved	528	550
1080,885	Moved	524	550
1080,893	Moved	521	550
1080,901	Moved	517	550
1080,909	Moved	514	550
1080,917	Moved	511	550
1080,923	Moved	507	550
1080,931	Moved	504	550
1080,939	Moved	502	550
1080,947	Moved	501	550
1080,963	Pressed Left	500	550
1081,137	Moved	500	550
1081,143	Moved	501	551
1081,151	Moved	507	555
1081,159	Moved	512	559
1081,167	Moved	515	561
1081,174	Moved	518	562
1081,183	Moved	522	562
1081,191	Moved	525	562
1081,199	Moved	529	562
1081,207	Moved	532	562
1081,215	Moved	534	562
1081,223	Moved	535	562
1081,245	Pressed Left	536	562
1081,639	Moved	536	562
1081,647	Moved	537	569
1081,655	Moved	547	599
1081,661	Moved	558	626
1081,671	Moved	566	652
1081,677	Moved	574	676
1081,685	Moved	582	701
1081,693	Moved	590	723
1081,701	Moved	597	736
1081,709	Moved	603	749
1081,717	Moved	608	762
1081,725	Moved	612	770
1081,733	Moved	616	777
1081,741	Moved	618	781
1081,749	Moved	619	785
1081,757	Moved	620	786
1081,765	Moved	621	788
1081,771	Moved	622	789
1081,781	Moved	623	790
1081,787	Moved	623	791
1081,795	Moved	624	792
1081,803	Moved	624	793
1081,811	Moved	624	794
1081,819	Moved	624	795
1081,859	Moved	624	796
1083,225	Moved	624	797
1083,233	Moved	627	793
1083,241	Moved	639	773
1083,249	Moved	653	751
1083,257	Moved	669	731
1083,265	Moved	685	709
1083,271	Moved	701	682
1083,279	Moved	718	653
1083,287	Moved	741	624
1083,295	Moved	776	599
1083,307	Moved	815	579
1083,311	Moved	859	564
1083,319	Moved	905	550
1083,327	Moved	944	537
1083,335	Moved	977	525
1083,343	Moved	1003	517
1083,351	Moved	1029	509
1083,359	Moved	1053	501
1083,365	Moved	1080	495
1083,373	Moved	1106	490
1083,381	Moved	1135	494
1083,389	Moved	1163	502
1083,397	Moved	1192	510
1083,405	Moved	1214	518
1083,413	Moved	1232	527
1083,421	Moved	1245	532
1083,429	Moved	1254	535
1083,437	Moved	1258	536
1083,445	Moved	1259	537
1083,453	Moved	1260	537
1083,461	Moved	1261	538
1083,469	Moved	1262	539
1083,475	Moved	1263	540
1083,483	Moved	1264	541
1083,491	Moved	1265	542
1083,499	Moved	1266	543
1083,507	Moved	1267	543
1083,515	Moved	1268	544
1083,523	Moved	1269	544
1083,531	Moved	1270	544
1083,539	Moved	1273	544
1083,547	Moved	1275	544
1083,555	Moved	1276	544
1083,563	Moved	1278	543
1083,571	Moved	1279	542
1083,577	Moved	1281	542
1083,587	Moved	1282	541
1083,593	Moved	1283	541
1083,601	Moved	1284	540
1083,609	Moved	1285	540
1083,617	Moved	1287	539
1083,625	Moved	1290	539
1083,633	Moved	1294	538
1083,641	Moved	1299	536
1083,649	Moved	1303	535
1083,657	Moved	1307	534
1083,665	Moved	1311	533
1083,673	Moved	1315	532
1083,681	Moved	1317	531
1083,703	Pressed Left	1318	531
1083,885	Moved	1318	531
1083,899	Moved	1319	531
1083,907	Moved	1320	531
1083,915	Moved	1321	531
1083,923	Moved	1322	532
1083,931	Moved	1324	533
1083,939	Moved	1326	534
1083,948	Moved	1327	535
1083,955	Moved	1329	536
1083,963	Moved	1330	537
1083,979	Moved	1331	538
1083,987	Moved	1332	538
1083,987	Pressed Left	1333	538
1084,065	Moved	1333	538
1084,268	Moved	1333	539
1084,277	Moved	1332	539
1084,285	Moved	1324	535
1084,292	Moved	1311	530
1084,301	Moved	1295	523
1084,308	Moved	1279	516
1084,316	Moved	1257	506
1084,322	Moved	1231	492
1084,331	Moved	1204	479
1084,339	Moved	1182	467
1084,346	Moved	1156	451
1084,354	Moved	1127	431
1084,362	Moved	1099	410
1084,37	Moved	1070	387
1084,378	Moved	1034	360
1084,386	Moved	1005	333
1084,394	Moved	977	309
1084,402	Moved	950	282
1084,41	Moved	921	251
1084,418	Moved	892	222
1084,425	Moved	865	193
1084,435	Moved	842	166
1084,441	Moved	821	143
1084,449	Moved	801	123
1084,457	Moved	785	107
1084,465	Moved	773	96
1084,473	Moved	764	89
1084,481	Moved	750	78
1084,489	Moved	737	68
1084,497	Moved	725	57
1084,505	Moved	713	47
1084,513	Moved	704	39
1084,521	Moved	695	32
1084,529	Moved	688	26
1084,535	Moved	681	21
1084,543	Moved	673	14
1084,551	Moved	665	10
1084,559	Moved	658	8
1084,567	Moved	652	5
1084,575	Moved	646	4
1084,583	Moved	640	3
1084,591	Moved	635	1
1084,599	Moved	630	0
1084,607	Moved	625	0
1084,615	Moved	622	0
1084,623	Moved	619	0
1084,631	Moved	615	0
1084,639	Moved	612	0
1084,645	Moved	609	0
1084,653	Moved	606	0
1084,661	Moved	605	0
1084,677	Moved	604	0
1084,693	Moved	603	0
1084,701	Moved	602	0
1084,709	Moved	601	0
1084,717	Moved	599	0
1084,725	Moved	596	0
1084,733	Moved	592	1
1084,741	Moved	589	2
1084,747	Moved	586	3
1084,755	Moved	582	5
1084,763	Moved	579	6
1084,771	Moved	577	7
1084,779	Moved	573	8
1084,787	Moved	571	10
1084,795	Moved	569	11
1084,803	Moved	567	12
1084,811	Moved	565	13
1084,819	Moved	563	14
1084,827	Moved	561	15
1084,835	Moved	560	16
1084,843	Moved	557	17
1084,849	Moved	556	17
1084,857	Moved	555	18
1084,865	Moved	554	19
1084,873	Moved	553	19
1084,889	Moved	552	20
1084,937	Moved	551	21
1084,951	Moved	551	22
1084,961	Moved	555	24
1084,967	Moved	558	26
1084,975	Moved	562	29
1084,983	Moved	565	30
1084,991	Moved	568	32
1084,999	Moved	572	32
1085,007	Moved	575	32
1085,015	Moved	579	30
1085,023	Moved	581	29
1085,031	Moved	582	28
1085,039	Moved	583	28
1085,053	Pressed Left	583	27
1085,383	Moved	583	27
1085,391	Moved	583	28
1085,399	Moved	578	44
1085,407	Moved	573	62
1085,415	Moved	569	81
1085,423	Moved	563	103
1085,431	Moved	557	127
1085,439	Moved	551	149
1085,447	Moved	545	171
1085,455	Moved	543	190
1085,463	Moved	541	206
1085,471	Moved	541	214
1085,479	Moved	542	222
1085,485	Moved	543	230
1085,495	Moved	546	238
1085,501	Moved	551	248
1085,509	Moved	559	266
1085,517	Moved	575	290
1085,525	Moved	598	326
1085,533	Moved	623	366
1085,541	Moved	642	407
1085,549	Moved	650	454
1085,557	Moved	652	498
1085,565	Moved	654	535
1085,573	Moved	654	574
1085,581	Moved	654	614
1085,589	Moved	653	653
1085,595	Moved	649	690
1085,603	Moved	647	724
1085,611	Moved	645	750
1085,619	Moved	643	772
1085,627	Moved	643	794
1085,635	Moved	641	807
1085,643	Moved	641	816
1085,651	Moved	641	820
1085,659	Moved	641	824
1085,667	Moved	641	826
1085,721	Moved	641	827
1085,737	Moved	641	828
1085,745	Moved	641	829
1085,973	Moved	641	830
1085,981	Moved	642	826
1085,989	Moved	643	823
1085,997	Moved	644	822
1086,005	Moved	645	821
1086,011	Moved	646	821
1086,019	Moved	648	821
1086,027	Moved	649	821
1086,035	Moved	650	822
1086,043	Moved	651	823
1086,051	Moved	652	824
1086,059	Moved	653	825
1086,067	Moved	654	827
1086,177	Moved	654	828
1086,247	Moved	655	828
1086,255	Moved	656	828
1086,263	Moved	657	827
1086,271	Moved	658	826
1086,279	Moved	659	825
1086,287	Moved	660	824
1086,295	Moved	661	823
1086,303	Moved	662	822
1086,311	Moved	663	821
1086,319	Moved	664	820
1086,325	Moved	665	819
1086,335	Moved	666	818
1086,341	Moved	666	817
1086,349	Moved	667	817
1086,357	Moved	667	816
1086,365	Moved	667	815
1086,373	Moved	667	814
1086,381	Moved	667	813
1086,397	Moved	667	812
1086,413	Moved	667	811
1091,297	Moved	667	810
1091,297	Moved	669	794
1091,313	Moved	671	766
1091,313	Moved	671	738
1091,329	Moved	666	707
1091,329	Moved	658	676
1091,345	Moved	652	644
1091,346	Moved	646	611
1091,346	Moved	644	577
1091,362	Moved	637	540
1091,362	Moved	631	505
1091,377	Moved	621	468
1091,377	Moved	613	429
1091,393	Moved	606	398
1091,407	Moved	600	370
1091,414	Moved	596	341
1091,423	Moved	592	317
1091,431	Moved	590	295
1091,439	Moved	589	279
1091,447	Moved	589	271
1091,455	Moved	589	263
1091,461	Moved	589	258
1091,469	Moved	590	254
1091,493	Moved	591	253
1091,5	Moved	591	256
1091,509	Moved	591	259
1091,513	Moved	591	261
1091,519	Moved	591	264
1091,519	Moved	591	268
1091,628	Moved	591	269
1091,646	Moved	592	270
1091,662	Moved	593	271
1091,662	Moved	599	279
1091,678	Moved	604	284
1091,678	Moved	610	291
1091,693	Moved	614	297
1091,693	Moved	617	302
1091,712	Moved	622	307
1091,712	Moved	624	312
1091,728	Moved	625	316
1091,728	Moved	626	321
1091,745	Moved	627	326
1091,747	Moved	628	331
1091,747	Moved	629	335
1091,762	Moved	631	342
1091,762	Moved	632	350
1091,778	Moved	634	360
1091,778	Moved	636	368
1091,794	Moved	638	374
1091,794	Moved	638	379
1091,813	Moved	639	384
1091,813	Moved	639	388
1091,828	Moved	639	393
1091,828	Moved	639	399
1091,846	Moved	639	404
1091,846	Moved	639	409
1091,862	Moved	639	414
1091,862	Moved	638	417
1091,862	Moved	638	420
1091,878	Moved	636	424
1091,893	Moved	635	427
1091,893	Moved	634	431
1091,909	Moved	633	433
1091,912	Moved	631	436
1091,924	Moved	630	437
1091,933	Moved	629	438
1091,941	Moved	628	439
1091,948	Moved	627	440
1091,956	Moved	626	441
1091,964	Moved	625	442
1091,972	Moved	624	443
1091,987	Moved	623	444
1091,995	Moved	622	444
1092,003	Moved	620	444
1092,011	Moved	619	444
1092,019	Moved	617	444
1092,027	Moved	616	444
1092,035	Moved	615	444
1092,043	Moved	614	444
1092,051	Moved	613	444
1092,059	Moved	612	444
1092,067	Moved	611	444
1096,361	Moved	611	445
1096,369	Moved	611	436
1096,377	Moved	612	403
1096,385	Moved	612	372
1096,393	Moved	611	342
1096,401	Moved	607	309
1096,409	Moved	600	265
1096,417	Moved	598	219
1096,425	Moved	596	170
1096,433	Moved	596	131
1096,439	Moved	597	98
1096,449	Moved	599	69
1096,455	Moved	603	47
1096,463	Moved	605	29
1096,471	Moved	608	16
1096,479	Moved	613	3
1096,487	Moved	617	0
1096,495	Moved	620	0
1096,503	Moved	624	0
1096,51	Moved	625	0
1096,691	Moved	626	0
1096,699	Moved	628	0
1096,699	Moved	632	0
1096,714	Moved	636	0
1096,723	Moved	639	0
1096,731	Moved	643	0
1096,739	Moved	645	0
1096,747	Moved	646	0
1096,749	Moved	647	0
1096,749	Moved	648	0
1096,865	Moved	649	0
1096,887	Moved	649	4
1096,895	Moved	649	7
1096,903	Moved	649	11
1096,91	Moved	649	14
1096,918	Moved	649	16
1096,926	Moved	649	17
1096,935	Moved	649	18
1096,943	Moved	649	19
1096,95	Moved	649	20
1096,958	Moved	649	21
1096,966	Moved	649	22
1096,972	Moved	649	25
1096,982	Moved	649	28
1096,989	Moved	650	30
1096,997	Moved	651	31
1097,005	Moved	652	32
1097,013	Moved	653	33
1097,085	Pressed Left	654	33
1097,163	Moved	654	33
1097,171	Moved	653	33
1097,179	Moved	652	32
1097,185	Moved	651	31
1097,195	Moved	650	30
1097,201	Moved	649	29
1097,209	Moved	649	28
1097,217	Moved	648	28
1097,249	Moved	647	28
1097,273	Moved	647	27
1097,297	Moved	646	27
1097,311	Moved	646	26
1097,318	Moved	646	25
1097,326	Moved	646	23
1097,335	Moved	646	22
1097,343	Moved	646	21
1097,351	Moved	646	20
1097,359	Moved	647	19
1097,383	Pressed Left	647	18
1097,705	Moved	647	18
1097,713	Moved	646	18
1097,719	Moved	641	18
1097,727	Moved	632	18
1097,735	Moved	623	18
1097,743	Moved	617	18
1097,751	Moved	609	20
1097,759	Moved	603	20
1097,767	Moved	596	21
1097,775	Moved	588	21
1097,783	Moved	583	21
1097,791	Moved	579	21
1097,799	Moved	574	21
1097,807	Moved	569	21
1097,815	Moved	566	21
1097,821	Moved	562	21
1097,829	Moved	560	21
1097,837	Moved	557	21
1097,849	Moved	556	21
1097,853	Moved	555	21
1097,861	Moved	554	21
1097,869	Moved	553	20
1097,877	Moved	552	20
1097,885	Moved	550	20
1097,893	Moved	549	19
1097,901	Moved	545	19
1097,909	Moved	544	19
1097,917	Moved	543	19
1097,923	Moved	542	19
1097,931	Moved	541	19
1097,947	Moved	540	18
1097,971	Moved	539	18
1097,979	Moved	538	18
1097,987	Moved	537	18
1097,995	Moved	536	18
1098,003	Moved	535	18
1098,011	Moved	534	18
1098,019	Moved	533	18
1098,027	Moved	532	18
1098,033	Moved	531	18
1098,049	Moved	530	18
1098,065	Moved	529	18
1098,081	Moved	528	18
1098,089	Moved	527	17
1098,097	Moved	526	16
1098,105	Moved	525	15
1098,113	Moved	524	14
1098,121	Moved	523	13
1098,129	Moved	522	12
1098,143	Moved	521	11
1098,155	Moved	520	11
1098,191	Moved	520	10
1098,215	Moved	519	10
1098,231	Moved	518	10
1098,237	Moved	517	10
1098,247	Moved	516	12
1098,253	Moved	515	14
1098,261	Moved	514	16
1098,269	Moved	513	18
1098,277	Moved	512	22
1098,285	Moved	511	26
1098,293	Moved	511	35
